Oc,media_erro,var_erro,desvio_padrao_erro
0,-43.39479641713378,1.4577333957495895,1.2073663055384598
10,-13.340488477509854,117.3802114783125,10.83421485287755
20,-13.076370001630462,212.34571952948858,14.572086999791367
30,-12.782593771699148,302.89702424923524,17.40393703301742
40,-12.734790321827193,392.9496570392316,19.822957827711576
50,-13.843290577987682,482.09805895863013,21.956731518116037
60,-14.003100187519465,572.5362815685596,23.92773038899761
70,-14.570712605037107,663.6570685783247,25.76154243399111
80,-14.462006157216852,751.41531008134,27.411955604833086
90,-16.143127776505565,836.2862849398582,28.918614851680886
100,-16.18516239774562,923.1111492007153,30.382744267111807
